1156,2016-02-24,45648
1157,2016-07-15,46000
1158,2016-06-26,56267
1159,2016-07-10,37356
1160,2016-10-04,43333
1161,2016-03-21,22358
1162,2016-06-05,45598
1163,2016-09-16,15559
1164,2016-01-17,23030
1165,2016-12-09,38627
1166,2016-06-11,47192
1167,2016-07-06,10112
1168,2016-11-25,27254
1169,2016-09-24,5585
1170,2016-04-06,43069
1171,2016-01-11,10280
1172,2016-12-05,29684
1173,2016-08-15,34022
1174,2016-06-02,50418
1175,2016-07-01,51971
1176,2016-03-24,9597
1177,2016-01-03,27309
1178,2016-03-03,54488
1179,2016-02-08,55203
1180,2016-03-01,46821
1181,2016-12-06,10659
1182,2016-09-20,48034
1183,2016-11-08,1719
1184,2016-03-19,37453
1185,2016-11-22,4057
1186,2016-08-24,3604
1187,2016-01-11,13826
1188,2016-03-08,56861
1189,2016-10-26,36649
1190,2016-10-06,11700
1191,2016-12-24,11785
1192,2016-01-06,31749
1193,2016-05-12,16484
1194,2016-04-14,29840
1195,2016-02-13,54160
1196,2016-02-06,14457
1197,2016-09-12,44844
1198,2016-01-16,35989
1199,2016-05-12,9200
1200,2016-05-17,56685
1201,2016-06-06,40745
1202,2016-08-11,36420
1203,2016-05-20,23002
1204,2016-12-12,52501
1205,2016-11-05,13556
1206,2016-11-22,49160
1207,2016-09-07,31497
1208,2016-02-18,52706
1209,2016-09-15,41490
1210,2016-08-19,26370
1211,2016-12-12,53213
1212,2016-06-03,6477
1213,2016-03-08,45526
1214,2016-12-11,13989
1215,2016-02-28,20472
1216,2016-01-28,7556
1217,2016-05-19,19339
1218,2016-12-08,38608
1219,2016-12-08,23187
1220,2016-09-06,48553
1221,2016-10-05,44914
1222,2016-09-12,30426
1223,2016-02-01,5236
1224,2016-06-08,32928
1225,2016-05-28,41011
1226,2016-09-16,28974
1227,2016-06-26,39490
1228,2016-06-27,6058
1229,2016-11-27,38061
1230,2016-12-28,16463
1231,2016-12-01,48380
1232,2016-08-10,28874
1233,2016-08-21,18103
1234,2016-10-14,31116
1235,2016-08-21,58588
1236,2016-07-17,54938
1237,2016-06-20,53948
1238,2016-11-28,37199
1239,2016-03-21,2812
1240,2016-02-23,40713
1241,2016-06-12,18969
1242,2016-01-18,20982
1243,2016-08-04,30744
1244,2016-12-08,7395
1245,2016-07-13,3704
1246,2016-04-12,19172
1247,2016-09-08,45977
1248,2016-05-27,39998
1249,2016-04-26,35800
1250,2016-12-06,57078
1251,2016-08-18,31327
1252,2016-05-05,26191
1253,2016-06-05,28780
1254,2016-06-12,8737
1255,2016-07-02,32629
1256,2016-03-09,40523
1257,2016-08-06,31383
1258,2016-06-06,52490
1259,2016-12-15,54857
1260,2016-12-25,37312
1261,2016-08-13,9808
1262,2016-01-26,47511
1263,2016-02-02,50963
1264,2016-04-04,31541
1265,2016-05-18,5801
1266,2016-07-06,59505
1267,2016-12-19,56989
1268,2016-02-22,27762
1269,2016-01-17,39454
1270,2016-03-09,13128
1271,2016-08-28,50210
1272,2016-05-01,11747
1273,2016-04-16,38558
1274,2016-09-23,20841
1275,2016-12-22,34697
1276,2016-01-02,43890
1277,2016-01-11,24191
1278,2016-03-28,32988
1279,2016-08-07,5005
1280,2016-01-19,39879
1281,2016-06-14,32499
1282,2016-02-18,41678
1283,2016-07-15,39972
1284,2016-01-14,28092
1285,2016-01-02,48197
1286,2016-06-05,21225
1287,2016-04-01,11473
1288,2016-05-25,59162
1289,2016-07-16,23993
1290,2016-05-27,15324
1291,2016-05-02,7080
1292,2016-08-28,14023
1293,2016-01-13,37257
1294,2016-03-27,48826
1295,2016-11-03,54122
1296,2016-12-06,31341
1297,2016-03-20,20540
1298,2016-07-02,34098
1299,2016-11-26,50675
1300,2016-03-09,17828
1301,2016-09-16,8775
1302,2016-12-02,9100
1303,2016-12-04,81
1304,2016-04-05,54192
1305,2016-10-01,27732
1306,2016-11-14,30326
1307,2016-02-04,2022
1308,2016-07-28,23701
1309,2016-06-25,42360
1310,2016-03-22,1377
1311,2016-08-25,18793
1312,2016-04-08,30854
1313,2016-05-04,53207
1314,2016-07-20,49822
1315,2016-10-27,44421
1316,2016-11-24,7039
1317,2016-08-15,28581
1318,2016-11-03,33666
1319,2016-01-11,56498
1320,2016-01-08,33090
1321,2016-10-11,48364
1322,2016-05-16,31722
1323,2016-04-23,33886
1324,2016-02-11,4482
1325,2016-04-24,42792
1326,2016-03-09,6547
1327,2016-06-18,8417
1328,2016-10-01,32978
1329,2016-09-18,8063
1330,2016-05-01,29061
1331,2016-03-05,54381
1332,2016-12-18,58994
1333,2016-06-04,2014
1334,2016-06-23,38382
1335,2016-04-08,41850
1336,2016-04-05,23346
1337,2016-09-27,27706
1338,2016-11-01,8834
1339,2016-11-20,55158
1340,2016-08-24,5716
1341,2016-08-10,19070
1342,2016-07-04,31289
1343,2016-11-04,56585
1344,2016-01-08,57025
1345,2016-02-02,37384
1346,2016-09-10,4620
1347,2016-07-05,22205
1348,2016-02-02,14437
1349,2016-10-27,11309
1350,2016-07-04,53900
1351,2016-06-24,41556
1352,2016-06-03,33638
1353,2016-09-12,28286
1354,2016-11-16,45348
1355,2016-05-09,35092
1356,2016-09-21,31565
1357,2016-01-08,20430
1358,2016-08-18,35360
1359,2016-12-21,24339
1360,2016-03-24,22382
1361,2016-08-15,41148
1362,2016-02-06,24584
1363,2016-08-18,680
1364,2016-09-22,43513
1365,2016-05-19,42215
1366,2016-03-02,33933
1367,2016-11-06,30409
1368,2016-11-19,8742
1369,2016-06-19,50455
1370,2016-12-22,58722
1371,2016-01-12,17035
1372,2016-03-01,2030
1373,2016-08-25,52556
1374,2016-01-07,40874
1375,2016-01-18,45159
1376,2016-05-18,48934
1377,2016-10-25,25465
1378,2016-04-21,52840
1379,2016-11-25,19991
1380,2016-06-18,23786
1381,2016-06-16,41924
1382,2016-09-18,40102
1383,2016-01-09,31934
1384,2016-01-04,18886
1385,2016-06-09,40307
1386,2016-04-22,51762
1387,2016-04-18,28373
1388,2016-10-06,21911
1389,2016-03-10,22955
1390,2016-02-08,54424
1391,2016-07-02,16468
1392,2016-03-05,33286
1393,2016-01-18,2989
1394,2016-02-17,3876
1395,2016-05-10,20381
1396,2016-06-22,57014
1397,2016-02-16,52872
1398,2016-11-02,14101
1399,2016-12-21,24796
1400,2016-04-01,33538
1401,2016-02-20,32924
1402,2016-04-14,46063
1403,2016-02-20,56280
1404,2016-12-14,19983
1405,2016-02-17,55413
1406,2016-07-24,25701
1407,2016-02-07,27326
1408,2016-12-09,42774
1409,2016-08-10,25189
1410,2016-01-03,1098
1411,2016-10-16,42254
1412,2016-11-15,30619
1413,2016-06-26,12619
1414,2016-06-11,11183
1415,2016-04-02,15456
1416,2016-10-16,38744
1417,2016-10-14,28071
1418,2016-09-15,39772
1419,2016-01-19,18213
1420,2016-03-20,35139
1421,2016-02-04,40893
1422,2016-01-01,42263
1423,2016-11-15,30749
1424,2016-09-03,44103
1425,2016-03-20,14658
1426,2016-03-25,33702
1427,2016-08-25,44437
1428,2016-07-10,20434
1429,2016-03-12,33371
1430,2016-06-11,57673
1431,2016-02-25,471
1432,2016-11-18,25152
1433,2016-09-04,13495
1434,2016-03-14,47974
1435,2016-09-17,1966
1436,2016-07-25,53147
1437,2016-06-24,45667
1438,2016-04-09,31872
1439,2016-05-17,23919
1440,2016-12-13,8958
1441,2016-09-20,51479
1442,2016-05-09,42998
1443,2016-05-20,52360
1444,2016-10-20,49794
1445,2016-11-25,40112
1446,2016-04-04,53654
1447,2016-01-27,58778
1448,2016-02-22,6772
1449,2016-10-05,24075
1450,2016-04-17,56423
1451,2016-10-20,19257
1452,2016-04-10,6393
1453,2016-02-16,35970
1454,2016-12-12,43274
1455,2016-08-05,41756
1456,2016-02-05,10998
1457,2016-08-19,11096
1458,2016-09-16,44570
1459,2016-05-02,36803
1460,2016-06-13,50927
1461,2016-05-26,33422
1462,2016-02-10,26863
1463,2016-09-20,55860
1464,2016-05-07,40007
1465,2016-03-22,17007
1466,2016-09-15,1558
1467,2016-11-11,22089
1468,2016-09-24,32009
1469,2016-03-18,2788
1470,2016-11-11,34498
1471,2016-02-02,24308
1472,2016-02-01,16477
1473,2016-05-23,34956
1474,2016-05-01,43592
1475,2016-12-15,40000
1476,2016-11-08,187
1477,2016-02-06,3636
1478,2016-01-21,34643
1479,2016-06-19,48596
1480,2016-06-22,55469
1481,2016-04-28,44611
1482,2016-04-20,38853
1483,2016-04-17,47876
1484,2016-01-17,45454
1485,2016-03-22,25620
1486,2016-12-17,44468
1487,2016-09-02,8790
1488,2016-03-03,33673
1489,2016-03-12,53716
1490,2016-03-17,10483
1491,2016-03-06,17482
1492,2016-04-25,48346
1493,2016-10-10,31232
1494,2016-07-20,17648
1495,2016-02-15,51000
1496,2016-12-01,56609
1497,2016-06-26,27653
1498,2016-06-07,38389
1499,2016-04-23,45110
1500,2016-06-11,25555
1501,2016-05-17,10548
1502,2016-03-01,6441
1503,2016-05-01,20358
1504,2016-10-05,7598
1505,2016-12-16,42873
1506,2016-09-08,20269
1507,2016-05-03,35529
1508,2016-09-08,50446
1509,2016-03-24,17414
1510,2016-08-06,5245
1511,2016-11-26,58940
1512,2016-07-10,34630
1513,2016-04-03,12290
1514,2016-11-18,34103
1515,2016-12-16,39427
1516,2016-04-23,30402
1517,2016-10-10,17102
1518,2016-09-02,44552
1519,2016-10-17,48321
1520,2016-04-07,32606
1521,2016-04-19,2577
1522,2016-06-20,14774
1523,2016-08-23,9374
1524,2016-09-16,9084
1525,2016-09-06,5548
1526,2016-12-14,14039
1527,2016-11-23,525
1528,2016-09-17,35058
1529,2016-05-11,8638
1530,2016-04-27,48778
1531,2016-04-18,7185
1532,2016-04-03,6616
1533,2016-05-20,31045
1534,2016-10-09,54042
1535,2016-06-22,37772
1536,2016-05-27,27641
1537,2016-01-17,14872
1538,2016-06-24,1791
1539,2016-06-19,38101
1540,2016-04-15,29424
1541,2016-11-27,4999
1542,2016-07-12,47993
1543,2016-11-13,2068
1544,2016-09-04,58262
1545,2016-10-21,39550
1546,2016-10-11,2757
1547,2016-01-25,7614
1548,2016-10-13,7251
1549,2016-07-27,58804
1550,2016-09-17,14356
1551,2016-07-26,15570
1552,2016-11-08,23660
1553,2016-06-13,11806
1554,2016-07-03,10342
1555,2016-07-19,20329
1556,2016-07-22,51880
1557,2016-11-13,51110
1558,2016-04-19,26534
1559,2016-05-26,58714
1560,2016-01-14,11419
1561,2016-01-22,34063
1562,2016-07-01,55277
1563,2016-11-18,30392
1564,2016-02-23,9816
1565,2016-08-19,45837
1566,2016-11-17,36127
1567,2016-01-20,49102
1568,2016-09-22,20232
1569,2016-09-27,27406
1570,2016-08-16,59099
1571,2016-02-16,21366
1572,2016-02-15,31970
1573,2016-05-14,33566
1574,2016-09-13,48585
1575,2016-04-23,42641
1576,2016-11-13,1465
1577,2016-06-14,37384
1578,2016-01-09,31258
1579,2016-07-16,57862
1580,2016-01-16,57502
1581,2016-03-28,47479
1582,2016-07-18,25965
1583,2016-01-25,6016
1584,2016-04-28,15389
1585,2016-02-03,16147
1586,2016-08-12,25193
1587,2016-06-23,15615
1588,2016-12-09,51811
1589,2016-01-27,43648
1590,2016-04-13,18648
1591,2016-09-09,31962
1592,2016-06-15,4229
1593,2016-05-19,43187
1594,2016-01-25,3849
1595,2016-04-27,51149
1596,2016-11-10,18942
1597,2016-03-27,22163
1598,2016-04-10,42997
1599,2016-04-11,40556
1600,2016-01-02,45216
1601,2016-10-19,23808
1602,2016-10-22,36363
1603,2016-01-08,33871
1604,2016-03-28,48426
1605,2016-08-05,50936
1606,2016-11-22,57208
1607,2016-05-08,6817
1608,2016-02-14,20075
1609,2016-04-02,48526
1610,2016-01-22,53128
1611,2016-01-09,6607
1612,2016-05-09,7767
1613,2016-09-15,55609
1614,2016-11-21,41522
1615,2016-07-27,10968
1616,2016-02-23,54780
1617,2016-02-07,35751
1618,2016-06-17,46455
1619,2016-07-08,57553
1620,2016-03-23,2596
1621,2016-08-05,24650
1622,2016-01-21,14619
1623,2016-12-17,47040
1624,2016-09-09,34250
1625,2016-10-11,10181
1626,2016-01-11,45183
1627,2016-07-12,36495
1628,2016-07-10,54451
1629,2016-01-10,31986
1630,2016-02-26,16512
1631,2016-05-28,1838
1632,2016-03-17,50187
1633,2016-10-19,35626
1634,2016-01-07,7937
1635,2016-06-07,4544
1636,2016-09-14,306
1637,2016-02-18,52086
1638,2016-03-22,22979
1639,2016-12-22,3849
1640,2016-03-07,30528
1641,2016-07-04,31955
1642,2016-05-04,51726
1643,2016-06-12,13958
1644,2016-12-19,30556
1645,2016-01-11,18814
1646,2016-05-27,37984
1647,2016-03-10,23351
1648,2016-12-17,53811
1649,2016-01-20,31456
1650,2016-07-22,16736
1651,2016-04-25,8719
1652,2016-07-05,36533
1653,2016-05-15,1462
1654,2016-08-09,54853
1655,2016-09-23,36293
1656,2016-12-25,26408
1657,2016-04-01,29017
1658,2016-12-17,59687
1659,2016-05-25,5973
1660,2016-05-16,44947
1661,2016-09-23,21060
1662,2016-10-22,251
1663,2016-08-21,8544
1664,2016-11-13,17535
1665,2016-03-26,1507
1666,2016-08-12,38908
1667,2016-07-21,3989
1668,2016-10-14,48588
1669,2016-02-16,44767
1670,2016-01-24,39986
1671,2016-02-08,16182
1672,2016-10-14,9807
1673,2016-12-12,29413
1674,2016-01-18,26571
1675,2016-05-04,47698
1676,2016-04-12,51570
1677,2016-10-01,46488
1678,2016-03-13,22762
1679,2016-03-12,34709
1680,2016-09-05,55757
1681,2016-02-26,31262
1682,2016-03-27,12785
1683,2016-04-26,19667
1684,2016-10-15,26829
1685,2016-12-01,28703
1686,2016-12-03,56753
1687,2016-08-09,16591
1688,2016-01-10,59889
1689,2016-10-01,39043
1690,2016-02-05,30109
1691,2016-10-05,1226
1692,2016-12-04,41338
1693,2016-01-13,9040
1694,2016-04-13,42430
1695,2016-09-08,9696
1696,2016-06-10,44103
1697,2016-12-17,18209
1698,2016-03-05,33832
1699,2016-10-18,9656
1700,2016-08-07,50484
1701,2016-09-11,26738
1702,2016-04-25,418
1703,2016-07-26,36177
1704,2016-05-03,16637
1705,2016-06-13,22087
1706,2016-07-15,49574
1707,2016-07-10,32679
1708,2016-08-21,23403
1709,2016-07-10,29456
1710,2016-05-10,52442
1711,2016-03-28,36674
1712,2016-09-09,33264
1713,2016-04-07,23808
1714,2016-06-12,6669
1715,2016-04-22,21246
1716,2016-11-09,35095
1717,2016-07-03,22288
1718,2016-04-11,2736
1719,2016-05-24,43878
1720,2016-01-01,19734
1721,2016-07-18,52746
1722,2016-12-18,6043
1723,2016-09-13,53219
1724,2016-06-09,36771
1725,2016-04-26,45972
1726,2016-11-13,19597
1727,2016-10-18,9072
1728,2016-12-28,38779
1729,2016-11-02,329
1730,2016-04-08,1855
1731,2016-08-04,11784
1732,2016-12-28,92
1733,2016-11-23,59387
1734,2016-08-02,44918
1735,2016-02-24,15450
1736,2016-09-26,10121
1737,2016-04-11,15405
1738,2016-06-01,46016
1739,2016-10-25,53983
1740,2016-09-24,15874
1741,2016-05-15,14942
1742,2016-05-19,21148
1743,2016-06-18,7478
1744,2016-12-13,1697
1745,2016-09-28,7273
1746,2016-06-28,59994
1747,2016-09-25,4933
1748,2016-08-10,17379
1749,2016-03-07,3703
1750,2016-06-24,11498
1751,2016-11-09,41955
1752,2016-03-11,31224
1753,2016-07-04,1832
1754,2016-01-07,48696
1755,2016-11-17,1711
1756,2016-08-22,35317
1757,2016-06-24,976
1758,2016-07-09,9726
1759,2016-02-23,18647
1760,2016-01-12,40788
1761,2016-11-10,44170
1762,2016-07-18,56308
1763,2016-04-21,32500
1764,2016-02-02,9282
1765,2016-02-08,17437
1766,2016-12-06,57866
1767,2016-06-17,4065
1768,2016-08-05,33695
1769,2016-12-21,38613
1770,2016-06-24,52652
1771,2016-12-15,23209
1772,2016-10-01,45315
1773,2016-03-15,11516
1774,2016-05-24,27123
1775,2016-10-10,51644
1776,2016-09-19,20130
1777,2016-04-10,32051
1778,2016-03-22,56553
1779,2016-12-08,48567
1780,2016-02-24,33993
1781,2016-12-12,17962
1782,2016-01-25,37861
1783,2016-03-18,6323
1784,2016-12-19,37722
1785,2016-06-24,284
1786,2016-03-16,47759
1787,2016-09-23,35483
1788,2016-05-02,9500
1789,2016-04-23,45715
1790,2016-07-21,4521
1791,2016-11-05,45602
1792,2016-05-22,17153
1793,2016-09-14,35476
1794,2016-01-16,24807
1795,2016-01-03,50248
1796,2016-03-03,16924
1797,2016-02-28,44610
1798,2016-01-01,31729
1799,2016-09-09,37866
1800,2016-04-21,10908
1801,2016-12-07,27949
1802,2016-07-23,27977
1803,2016-04-24,18560
1804,2016-07-18,59074
1805,2016-12-28,8020
1806,2016-04-03,43230
1807,2016-03-24,29621
1808,2016-04-25,40184
1809,2016-12-22,18063
1810,2016-05-05,36527
1811,2016-03-07,16885
1812,2016-03-27,39814
1813,2016-09-05,32849
1814,2016-08-16,55155
1815,2016-07-01,29098
1816,2016-05-02,15296
1817,2016-03-07,32669
1818,2016-11-17,22597
1819,2016-08-12,4993
1820,2016-09-18,23992
1821,2016-07-05,23399
1822,2016-10-12,1407
1823,2016-09-27,37143
1824,2016-10-12,36819
1825,2016-03-03,4435
1826,2016-12-25,36387
1827,2016-12-17,49943
1828,2016-07-27,52300
1829,2016-02-03,51637
1830,2016-08-03,948
1831,2016-05-18,31738
1832,2016-10-22,32205
1833,2016-08-10,57488
1834,2016-08-06,34052
1835,2016-10-25,13450
1836,2016-07-09,21830
1837,2016-08-15,48384
1838,2016-10-03,1831
1839,2016-07-04,8039
1840,2016-12-22,14431
1841,2016-06-21,26541
1842,2016-08-20,18577
1843,2016-01-25,26176
1844,2016-02-08,29556
1845,2016-03-06,19376
1846,2016-08-09,31346
1847,2016-01-19,48222
1848,2016-11-17,15596
1849,2016-02-08,53151
1850,2016-01-05,14005
1851,2016-12-14,49965
1852,2016-03-17,10454
1853,2016-10-12,14951
1854,2016-05-02,5127
1855,2016-10-15,30944
1856,2016-08-15,23453
1857,2016-04-13,17035
1858,2016-11-01,3815
1859,2016-04-12,19694
1860,2016-05-02,54211
1861,2016-03-01,3785
1862,2016-01-09,35002
1863,2016-02-18,22118
1864,2016-10-01,4250
1865,2016-03-19,19401
1866,2016-07-13,9039
1867,2016-06-11,31897
1868,2016-03-24,35436
1869,2016-12-06,3009
1870,2016-12-26,15375
1871,2016-10-20,58630
1872,2016-04-15,14222
1873,2016-08-22,25964
1874,2016-08-01,29385
1875,2016-12-08,51908
1876,2016-09-06,7815
1877,2016-01-04,43612
1878,2016-01-07,9682
1879,2016-01-16,14667
1880,2016-08-18,8764
1881,2016-09-13,35971
1882,2016-10-01,45360
1883,2016-07-12,29395
1884,2016-12-12,17202
1885,2016-07-04,53947
1886,2016-04-08,26650
1887,2016-05-27,5165
1888,2016-01-13,56115
1889,2016-01-17,5941
1890,2016-02-03,31368
1891,2016-01-28,44051
1892,2016-08-03,5400
1893,2016-01-28,9644
1894,2016-11-08,58786
1895,2016-05-26,50444
1896,2016-05-25,10669
1897,2016-10-17,28107
1898,2016-10-08,45348
1899,2016-04-24,6308
1900,2016-06-25,26218
1901,2016-04-12,15235
1902,2016-11-08,59099
1903,2016-06-07,29307
1904,2016-10-21,42206
1905,2016-03-03,22927
1906,2016-06-05,40009
1907,2016-11-19,37078
1908,2016-02-27,7181
1909,2016-02-09,22859
1910,2016-10-14,22265
1911,2016-10-18,56981
1912,2016-09-23,4069
1913,2016-03-17,1786
1914,2016-09-17,47803
1915,2016-04-22,56409
1916,2016-05-20,12583
1917,2016-03-22,48539
1918,2016-12-27,15318
1919,2016-10-26,7707
1920,2016-08-14,33843
1921,2016-02-16,555
1922,2016-04-18,41306
1923,2016-04-28,51571
1924,2016-01-11,16205
1925,2016-06-13,17319
1926,2016-12-28,53976
1927,2016-06-17,17421
1928,2016-06-08,43780
1929,2016-11-13,17711
1930,2016-08-16,18091
1931,2016-07-22,4606
1932,2016-10-03,53842
1933,2016-08-27,13558
1934,2016-01-25,20415
1935,2016-12-03,47740
1936,2016-01-26,57793
1937,2016-05-25,23678
1938,2016-07-20,18006
1939,2016-10-13,28814
1940,2016-12-18,40299
1941,2016-03-11,23282
1942,2016-07-21,43345
1943,2016-11-04,53354
1944,2016-02-28,54060
1945,2016-12-20,51250
1946,2016-05-13,35289
1947,2016-06-09,15755
1948,2016-04-05,45060
1949,2016-08-09,21730
1950,2016-10-09,57661
1951,2016-09-17,22530
1952,2016-04-23,45588
1953,2016-08-19,21809
1954,2016-02-10,26118
1955,2016-03-18,12757
1956,2016-05-04,3872
1957,2016-01-01,43265
1958,2016-09-08,21125
1959,2016-11-18,46063
1960,2016-04-20,296
1961,2016-01-18,11924
1962,2016-08-01,40598
1963,2016-08-10,45871
1964,2016-05-27,9841
1965,2016-03-23,56892
1966,2016-06-21,12614
1967,2016-03-25,46798
1968,2016-11-25,2921
1969,2016-04-10,50469
1970,2016-11-07,35929
1971,2016-08-28,56067
1972,2016-08-11,3238
1973,2016-04-05,57349
1974,2016-06-16,7927
1975,2016-01-20,38132
1976,2016-06-28,29607
1977,2016-04-14,32698
1978,2016-08-20,34857
1979,2016-11-04,9263
1980,2016-01-25,45742
1981,2016-06-07,37780
1982,2016-07-03,12487
1983,2016-02-15,33043
1984,2016-04-27,51242
1985,2016-06-12,58930
1986,2016-04-03,3600
1987,2016-10-15,3960
1988,2016-09-24,12713
1989,2016-07-11,36993
1990,2016-11-26,1423
1991,2016-08-18,36389
1992,2016-04-05,26432
1993,2016-02-16,57844
1994,2016-01-18,12817
1995,2016-08-17,24385
1996,2016-07-22,42157
1997,2016-10-03,32960
1998,2016-01-18,58921
1999,2016-01-04,31987
2000,2016-10-18,33706
2001,2016-11-09,50190
2002,2016-10-09,47805
2003,2016-12-09,50881
2004,2016-12-24,20989
2005,2016-02-12,15294
2006,2016-07-22,37369
2007,2016-10-13,3416
2008,2016-11-02,47754
2009,2016-12-24,30403
2010,2016-12-20,54846
2011,2016-01-06,3938
2012,2016-07-27,55323
2013,2016-06-09,32070
2014,2016-04-25,43268
2015,2016-09-19,23148
2016,2016-08-02,11258
2017,2016-12-13,28484
2018,2016-07-08,39089
2019,2016-07-24,26172
2020,2016-12-23,24295
2021,2016-04-24,51969
2022,2016-12-24,56684
2023,2016-05-12,8919
2024,2016-04-28,54363
2025,2016-01-18,4682
2026,2016-07-11,45606
2027,2016-04-20,50264
2028,2016-11-10,49391
2029,2016-07-25,7826
2030,2016-05-26,38775
2031,2016-10-01,12851
2032,2016-02-07,58175
2033,2016-02-12,20880
2034,2016-07-02,46691
2035,2016-07-19,43002
2036,2016-05-17,20759
2037,2016-02-23,43940
2038,2016-03-19,28102
2039,2016-09-15,25406
2040,2016-06-19,40587
2041,2016-04-14,16649
2042,2016-09-23,47989
2043,2016-09-13,37378
2044,2016-09-25,55018
2045,2016-07-04,56544
2046,2016-12-11,7404
2047,2016-09-09,6846
2048,2016-06-25,45088
2049,2016-09-02,52113
2050,2016-07-28,42280
2051,2016-09-16,59828
2052,2016-06-25,5784
2053,2016-08-06,1956
2054,2016-05-21,34418
2055,2016-04-08,14055
2056,2016-08-09,54817
2057,2016-01-07,4787
2058,2016-11-06,50734
2059,2016-10-16,49428
2060,2016-11-03,1933
2061,2016-03-15,44855
2062,2016-04-09,33208
2063,2016-08-18,21642
2064,2016-02-16,20251
2065,2016-11-02,59128
2066,2016-01-27,48392
2067,2016-03-05,25763
2068,2016-12-16,16956
2069,2016-11-15,20926
2070,2016-09-10,29549
2071,2016-10-27,17934
2072,2016-06-20,22602
2073,2016-02-23,19539
2074,2016-03-01,43930
2075,2016-10-21,47806
2076,2016-01-02,41886
2077,2016-08-22,22680
2078,2016-09-02,8
2079,2016-04-23,57313
2080,2016-07-16,21381
2081,2016-09-26,30636
2082,2016-10-13,46362
2083,2016-05-02,38780
2084,2016-02-16,22865
2085,2016-05-23,21532
2086,2016-03-18,40222
2087,2016-10-12,3263
2088,2016-06-23,10253
2089,2016-09-07,40805
2090,2016-04-26,36272
2091,2016-04-06,58661
2092,2016-12-25,51135
2093,2016-05-12,48300
2094,2016-11-11,24235
2095,2016-02-10,14570
2096,2016-05-10,27209
2097,2016-07-05,34554
2098,2016-10-18,58176
2099,2016-10-05,5151
2100,2016-07-06,19109
2101,2016-09-26,43275
2102,2016-06-24,15161
2103,2016-03-06,1155
2104,2016-10-20,16098
2105,2016-04-08,46036
2106,2016-12-18,45066
2107,2016-03-08,41944
2108,2016-05-21,20830
2109,2016-08-13,54545
2110,2016-02-28,21414
2111,2016-05-06,5542
2112,2016-01-12,20478
2113,2016-06-03,48451
2114,2016-09-11,2460
2115,2016-08-21,15857
2116,2016-11-07,26060
2117,2016-01-03,11451
2118,2016-08-22,26936
2119,2016-03-12,7719
2120,2016-03-27,38567
2121,2016-09-18,49915
2122,2016-06-07,52664
2123,2016-09-27,3293
2124,2016-12-07,27878
2125,2016-09-26,47708
2126,2016-01-10,3299
2127,2016-12-08,11867
2128,2016-11-04,9673
2129,2016-12-20,57516
2130,2016-02-22,30840
2131,2016-05-07,25838
2132,2016-03-25,33706
2133,2016-08-14,25675
2134,2016-12-06,37592
2135,2016-05-01,3683
2136,2016-07-23,32090
2137,2016-01-08,36971
2138,2016-09-16,2164
2139,2016-08-22,37308
2140,2016-04-23,7937
2141,2016-09-20,22584
2142,2016-09-03,4347
2143,2016-08-20,14953
2144,2016-01-20,34289
2145,2016-05-04,12687
2146,2016-06-06,14489
2147,2016-01-01,1563
2148,2016-07-16,1295
2149,2016-09-10,3598
2150,2016-10-20,32756
2151,2016-11-22,48500
2152,2016-04-22,55014
2153,2016-01-24,633
2154,2016-06-13,28268
2155,2016-07-23,59744
2156,2016-06-07,29192
2157,2016-09-20,5975
2158,2016-08-27,15145
2159,2016-12-10,4952
2160,2016-09-27,23473
2161,2016-09-01,23939
2162,2016-06-25,366
2163,2016-05-06,56819
2164,2016-12-06,31353
2165,2016-10-04,58035
2166,2016-02-23,13619
2167,2016-12-19,43637
2168,2016-04-06,32209
2169,2016-11-19,2223
2170,2016-11-16,4720
2171,2016-01-23,53644
2172,2016-08-12,20791
2173,2016-09-28,28902
2174,2016-09-10,45597
2175,2016-12-13,52063
2176,2016-09-25,33759
2177,2016-05-03,28773
2178,2016-11-16,34381
2179,2016-06-22,51755
2180,2016-06-26,50089
2181,2016-02-05,27866
2182,2016-09-10,39866
2183,2016-11-28,59413
2184,2016-08-25,4405
2185,2016-08-07,40690
2186,2016-07-07,115
2187,2016-03-07,59362
2188,2016-06-09,153
2189,2016-06-09,10799
2190,2016-10-24,28078
2191,2016-12-23,20845
2192,2016-05-16,48667
2193,2016-01-17,33034
2194,2016-03-10,19710
2195,2016-07-14,975
2196,2016-06-16,9682
2197,2016-04-20,50182
2198,2016-10-28,47649
2199,2016-05-14,8523
2200,2016-10-03,45968
2201,2016-07-14,59974
2202,2016-09-08,18812
2203,2016-08-07,53608
2204,2016-01-02,8776
2205,2016-04-05,45933
2206,2016-02-13,31744
2207,2016-01-25,9394
2208,2016-05-02,36994
2209,2016-08-20,34454
2210,2016-04-26,39879
2211,2016-04-26,8360
2212,2016-04-10,39882
2213,2016-03-19,17420
2214,2016-06-20,52189
2215,2016-01-26,59602
2216,2016-07-23,38081
2217,2016-03-03,9628
2218,2016-05-25,37230
2219,2016-05-21,53093
2220,2016-05-11,23557
2221,2016-12-20,629
2222,2016-11-25,50468
2223,2016-04-20,40726
2224,2016-06-26,50299
2225,2016-09-19,31575
2226,2016-09-05,14600
2227,2016-11-24,47412
2228,2016-06-21,25004
2229,2016-02-22,10599
2230,2016-01-19,5246
2231,2016-10-08,17627
2232,2016-01-11,40798
2233,2016-12-25,33158
